T;Ax;Ay;Az;CLASS
226464.00;-0.01;0.03;1.02;Negative
226515.00;-0.01;0.02;1.03;Negative
226582.00;-0.00;0.02;1.03;Negative
226631.00;0.00;0.02;1.02;Negative
226681.00;-0.02;0.01;1.02;Negative
226731.00;-0.01;0.02;1.03;Negative
226781.00;-0.01;0.02;1.02;Negative
226830.00;-0.00;0.01;1.02;Negative
226881.00;-0.01;0.03;1.03;Negative
226930.00;0.00;0.02;1.02;Negative
226980.00;-0.01;0.03;1.02;Negative
227030.00;-0.01;0.02;1.03;Negative
227081.00;-0.01;0.02;1.02;Negative
227131.00;-0.02;0.02;1.03;Negative
227180.00;0.00;0.03;1.02;Negative
227230.00;-0.01;0.03;1.03;Negative
227281.00;-0.01;0.01;1.01;Negative
227348.00;-0.00;0.01;1.03;Negative
227398.00;-0.00;0.02;1.03;Negative
227447.00;-0.00;0.02;1.02;Negative
227498.00;-0.01;0.03;1.03;Negative
227549.00;-0.01;0.02;1.03;Negative
227597.00;-0.00;0.02;1.03;Negative
227648.00;-0.01;0.01;1.02;Negative
227697.00;-0.00;0.01;1.02;Negative
227747.00;-0.00;0.02;1.04;Negative
227797.00;-0.00;0.02;1.02;Negative
227847.00;-0.00;0.01;1.04;Negative
227897.00;-0.01;0.03;1.01;Negative
227948.00;-0.02;0.03;1.03;Negative
227999.00;-0.01;0.02;1.03;Negative
228050.00;-0.01;0.02;1.03;Negative
228097.00;-0.02;0.02;1.02;Negative
228151.00;-0.01;0.02;1.03;Negative
228214.00;-0.01;0.02;1.02;Negative
228264.00;-0.01;0.03;1.01;Negative
228313.00;0.00;0.02;1.03;Negative
228362.00;0.00;0.02;1.04;Negative
228414.00;-0.01;0.02;1.03;Negative
228463.00;-0.01;0.02;1.02;Negative
228514.00;-0.01;0.04;1.02;Negative
228562.00;-0.01;0.03;1.02;Negative
228612.00;-0.00;0.03;1.04;Negative
228662.00;-0.01;0.02;1.03;Negative
228713.00;-0.00;0.02;1.03;Negative
228762.00;-0.00;0.02;1.03;Negative
228812.00;-0.01;0.02;1.03;Negative
228862.00;-0.00;0.02;1.02;Negative
228913.00;-0.02;0.02;1.02;Negative
228962.00;-0.02;0.02;1.02;Negative
229028.00;-0.01;0.02;1.03;Negative
229079.00;-0.00;0.02;1.02;Negative
229128.00;-0.01;0.02;1.03;Negative
229179.00;-0.00;0.03;1.01;Negative
229230.00;0.01;0.02;1.08;Negative
229279.00;0.01;-0.01;0.96;Negative
229328.00;-0.00;0.04;1.01;Negative
229379.00;0.00;0.01;1.00;Negative
229428.00;0.04;0.06;1.01;Negative
229479.00;0.05;0.07;1.02;Negative
229528.00;-0.02;0.04;1.02;Negative
229578.00;0.01;0.03;1.06;Negative
229628.00;-0.00;0.01;1.00;Negative
229678.00;-0.00;0.03;1.05;Negative
229728.00;-0.01;0.01;1.00;Negative
229779.00;0.00;0.02;1.03;Negative
229829.00;-0.01;0.02;1.01;Negative
229896.00;-0.01;0.01;1.04;Negative
229945.00;-0.01;0.00;1.02;Negative
229994.00;-0.02;0.02;1.02;Negative
230046.00;-0.00;0.02;1.01;Negative
230094.00;-0.01;0.03;1.03;Negative
230147.00;-0.01;0.02;1.03;Negative
230194.00;-0.02;0.03;1.04;Negative
230245.00;-0.01;0.03;1.03;Negative
