T;Ax;Ay;Az;CLASS
126329.00;1.99;1.25;0.02;Positive
126378.00;1.33;0.66;-0.06;Positive
126428.00;0.58;-0.54;0.08;Positive
126477.00;0.27;-0.95;0.16;Positive
126529.00;0.29;-0.29;0.06;Positive
126577.00;2.00;1.63;-0.37;Positive
126628.00;1.21;0.57;-0.04;Positive
126678.00;0.47;-0.40;0.26;Positive
126744.00;0.09;-1.10;0.21;Positive
126795.00;0.52;0.16;0.16;Positive
126844.00;2.00;1.66;-0.39;Positive
126894.00;0.88;0.15;0.12;Positive
126944.00;0.32;-0.88;-0.07;Positive
126994.00;0.53;-0.17;0.03;Positive
127044.00;1.86;1.33;-0.06;Positive
127094.00;1.23;0.63;0.05;Positive
127144.00;0.56;-0.40;0.23;Positive
127194.00;0.27;-0.96;0.02;Positive
127244.00;0.72;0.20;-0.00;Positive
127294.00;2.00;1.58;-0.11;Positive
127344.00;0.84;0.24;0.30;Positive
127394.00;0.38;-0.70;0.11;Positive
127444.00;0.30;-0.56;0.17;Positive
127494.00;2.00;1.53;-0.19;Positive
127560.00;1.30;0.88;0.02;Positive
127610.00;0.58;-0.20;0.32;Positive
127660.00;0.17;-1.11;0.03;Positive
127710.00;0.81;0.18;-0.14;Positive
127760.00;2.00;1.65;-0.20;Positive
127810.00;0.73;0.04;0.31;Positive
127860.00;0.00;-1.07;0.31;Positive
127910.00;0.19;-0.65;0.20;Positive
127960.00;2.00;1.53;-0.12;Positive
128010.00;1.61;1.10;-0.05;Positive
128060.00;0.42;-0.31;0.29;Positive
128110.00;0.12;-1.35;0.00;Positive
128160.00;0.46;-0.13;0.01;Positive
128210.00;2.00;1.99;-0.37;Positive
128260.00;0.89;0.33;0.21;Positive
128310.00;0.20;-0.98;0.19;Positive
128360.00;0.26;-0.67;0.12;Positive
128427.00;2.00;1.37;-0.36;Positive
128476.00;1.45;0.92;-0.06;Positive
128527.00;0.54;-0.33;0.31;Positive
128576.00;0.25;-1.05;0.12;Positive
128626.00;0.57;-0.47;0.15;Positive
128676.00;1.44;0.63;0.12;Positive
128727.00;1.19;0.62;0.21;Positive
128777.00;1.42;-0.32;-0.16;Positive
128826.00;0.46;-0.40;0.21;Positive
128876.00;0.41;-0.61;-0.40;Positive
128926.00;0.73;0.26;-0.95;Positive
128976.00;1.00;0.01;-1.84;Positive
129026.00;0.46;-0.23;-1.10;Positive
129075.00;0.05;-0.57;-0.04;Positive
129126.00;0.23;-0.28;-0.35;Positive
129176.00;0.80;-0.00;-1.75;Positive
129243.00;0.63;-0.09;-1.45;Positive
129293.00;0.40;-0.22;-0.63;Positive
129342.00;0.03;-0.80;-0.43;Positive
129395.00;0.35;-0.32;-0.90;Positive
129442.00;0.80;-0.04;-1.04;Positive
129492.00;0.78;-0.02;-0.76;Positive
129542.00;0.97;-0.10;-0.71;Positive
129592.00;0.48;-0.35;-0.26;Positive
129642.00;0.83;-0.03;-0.03;Positive
129692.00;0.82;0.07;0.03;Positive
129742.00;1.05;0.48;0.13;Positive
129793.00;0.70;0.14;0.26;Positive
129842.00;0.46;0.12;0.87;Positive
129892.00;1.15;0.31;0.02;Positive
129941.00;0.95;0.30;0.01;Positive
129992.00;1.09;0.41;-0.43;Positive
130059.00;0.66;0.07;0.05;Positive
130108.00;1.03;0.05;-0.15;Positive
130158.00;1.01;0.36;-0.21;Positive
130208.00;1.05;0.22;-0.51;Positive
130259.00;0.85;0.37;-0.50;Positive
130308.00;0.71;0.12;-0.22;Positive
130358.00;0.51;0.35;0.55;Positive
130408.00;0.52;0.37;0.86;Positive
130458.00;0.52;0.40;1.49;Positive
130508.00;0.53;0.30;0.77;Positive
130558.00;0.22;0.02;1.23;Positive
130608.00;0.98;0.49;0.22;Positive
130658.00;0.74;0.21;0.34;Positive
130707.00;0.80;0.08;0.34;Positive
130758.00;0.67;0.40;0.63;Positive
130807.00;0.91;0.69;0.52;Positive
130858.00;0.90;0.47;0.15;Positive
130924.00;0.83;0.53;0.20;Positive
130974.00;0.65;0.40;0.31;Positive
131024.00;0.59;0.19;0.02;Positive
131074.00;0.56;0.08;-0.71;Positive
131124.00;0.27;-0.21;-1.52;Positive
131174.00;-0.09;-0.55;-1.70;Positive
131224.00;-0.01;-0.41;-1.38;Positive
131274.00;0.36;-0.04;-0.61;Positive
131324.00;0.46;0.23;1.13;Positive
131374.00;0.31;-0.18;-0.61;Positive
131425.00;0.22;-0.04;-2.00;Positive
131474.00;0.08;-0.26;-1.63;Positive
131524.00;0.30;-0.26;0.16;Positive
131574.00;0.17;-0.58;0.44;Positive
131625.00;0.12;0.05;-1.79;Positive
131674.00;0.23;-0.13;-2.00;Positive
131741.00;0.19;-0.20;-0.88;Positive
131791.00;0.48;-0.36;0.53;Positive
131841.00;0.19;-0.19;-0.41;Positive
131891.00;0.32;0.11;-2.00;Positive
131941.00;0.11;-0.37;-1.26;Positive
131992.00;0.44;-0.40;0.21;Positive
132041.00;0.33;-0.35;0.63;Positive
132091.00;-0.01;0.26;-2.00;Positive
132140.00;0.02;-0.01;-2.00;Positive
132190.00;0.14;-0.29;-0.58;Positive
132239.00;0.44;-0.48;0.47;Positive
132291.00;0.09;0.11;-0.55;Positive
132340.00;0.27;0.10;-2.00;Positive
132390.00;0.20;-0.21;-1.01;Positive
132439.00;0.38;-0.40;0.08;Positive
132490.00;0.25;-0.37;0.04;Positive
132557.00;0.18;0.24;-2.00;Positive
132606.00;0.07;0.02;-1.83;Positive
132656.00;0.34;-0.28;-0.33;Positive
132706.00;0.40;-0.30;0.55;Positive
132756.00;-0.09;0.12;-1.13;Positive
132806.00;0.05;0.22;-2.00;Positive
132857.00;0.07;-0.04;-0.98;Positive
132906.00;0.39;-0.48;0.37;Positive
132956.00;0.28;-0.35;0.41;Positive
133006.00;0.07;0.22;-2.00;Positive
133057.00;-0.02;-0.07;-1.84;Positive
133105.00;0.40;-0.20;0.06;Positive
133156.00;0.16;-0.47;0.26;Positive
133206.00;0.07;0.27;-2.00;Positive
133256.00;-0.10;-0.08;-1.74;Positive
133323.00;0.24;-0.12;-0.67;Positive
133373.00;0.45;-0.43;0.06;Positive
133423.00;0.15;-0.04;-0.20;Positive
133472.00;0.19;0.08;-2.00;Positive
133522.00;0.07;-0.14;-1.53;Positive
133572.00;0.27;-0.24;0.08;Positive
133623.00;0.23;-0.16;-0.09;Positive
133672.00;0.20;0.17;-2.00;Positive
133722.00;0.04;-0.16;-1.15;Positive
133772.00;0.47;-0.38;0.19;Positive
133822.00;0.26;-0.35;0.13;Positive
133872.00;0.17;0.25;-2.00;Positive
133922.00;-0.03;-0.10;-1.42;Positive
133972.00;0.30;-0.35;-0.21;Positive
134022.00;0.36;-0.40;0.14;Positive
134072.00;0.04;0.31;-1.82;Positive
134122.00;0.07;-0.00;-1.98;Positive
134172.00;0.23;-0.29;-0.34;Positive
134239.00;0.24;-0.25;0.28;Positive
134289.00;0.14;0.18;-1.88;Positive
134338.00;0.00;-0.03;-1.50;Positive
134388.00;0.22;-0.22;-0.36;Positive
134438.00;0.30;-0.24;-0.04;Positive
134489.00;0.04;0.12;-1.63;Positive
134538.00;0.01;0.02;-1.72;Positive
134588.00;0.24;-0.26;-0.20;Positive
134638.00;0.25;-0.14;-0.04;Positive
134688.00;0.24;0.22;-2.00;Positive
134738.00;0.09;-0.12;-1.00;Positive
134788.00;0.32;-0.30;-0.00;Positive
134837.00;0.11;-0.06;-0.52;Positive
134888.00;0.30;0.10;-2.00;Positive
134937.00;0.18;-0.13;-0.61;Positive
134988.00;0.31;-0.29;0.14;Positive
135054.00;0.10;0.15;-1.63;Positive
135104.00;0.05;-0.01;-1.40;Positive
135154.00;0.26;-0.19;-0.38;Positive
135204.00;0.23;-0.14;-0.37;Positive
135254.00;0.18;-0.09;-2.00;Positive
135304.00;0.23;-0.14;-0.72;Positive
135354.00;0.31;-0.16;0.12;Positive
135403.00;0.08;0.07;-1.60;Positive
135454.00;0.06;-0.14;-1.71;Positive
135503.00;0.29;-0.22;0.17;Positive
135554.00;0.29;0.04;-1.37;Positive
135603.00;0.20;0.02;-1.50;Positive
135654.00;0.35;-0.32;0.30;Positive
135703.00;0.17;-0.08;-1.34;Positive
135754.00;0.68;-0.25;-1.03;Positive
135804.00;0.02;0.64;-1.41;Positive
135870.00;0.55;-0.45;-1.24;Positive
135921.00;-0.06;0.36;-1.10;Positive
135969.00;0.22;-0.73;-0.73;Positive
136020.00;0.46;0.12;-1.09;Positive
136072.00;0.02;0.14;-1.52;Positive
136120.00;0.15;-0.64;-0.25;Positive
136170.00;1.19;0.78;-2.00;Positive
136220.00;-0.07;0.08;-0.55;Positive
136270.00;0.04;-0.92;-0.20;Positive
136321.00;0.16;0.89;-1.94;Positive
136370.00;0.22;-0.71;-0.59;Positive
136422.00;0.34;-0.58;-0.46;Positive
136472.00;0.12;0.79;-1.38;Positive
136523.00;0.10;-1.33;-0.50;Positive
136572.00;0.87;0.02;-1.35;Positive
136623.00;0.06;0.53;-1.05;Positive
136671.00;-0.14;-1.67;0.15;Positive
136723.00;0.37;1.10;-2.00;Positive
136773.00;0.01;-0.90;0.52;Positive
136837.00;0.74;0.05;-1.00;Positive
136890.00;-0.22;0.18;-1.19;Positive
136937.00;-0.04;-1.26;-0.46;Positive
136987.00;0.70;0.20;-1.69;Positive
137036.00;0.15;0.53;-0.89;Positive
137087.00;0.11;-1.18;0.05;Positive
137136.00;-0.14;0.54;-2.00;Positive
137187.00;0.16;-1.15;0.90;Positive
137236.00;1.19;0.91;-2.00;Positive
137287.00;-0.08;-0.05;-0.23;Positive
137335.00;-0.07;-0.92;0.17;Positive
137386.00;0.16;0.09;-1.87;Positive
137436.00;-0.00;-0.25;-0.49;Positive
137486.00;0.67;0.06;-0.69;Positive
137537.00;-0.25;0.55;-1.84;Positive
137602.00;-0.19;-1.44;0.01;Positive
137653.00;0.76;0.52;-2.00;Positive
137702.00;0.10;-0.24;-0.04;Positive
137754.00;0.39;-0.40;-1.09;Positive
137802.00;-0.54;0.15;-1.07;Positive
137853.00;0.10;-1.21;-0.14;Positive
137902.00;0.29;0.52;-2.00;Positive
137954.00;0.14;-0.25;-0.09;Positive
138003.00;0.25;-0.81;-0.05;Positive
138052.00;0.08;0.60;-1.95;Positive
138102.00;-0.04;-1.03;-0.09;Positive
138152.00;0.69;0.53;-2.00;Positive
138204.00;-0.32;-0.37;0.17;Positive
138253.00;0.25;-0.76;-0.53;Positive
138302.00;-0.15;0.40;-1.79;Positive
138354.00;-0.04;-1.13;0.51;Positive
138419.00;0.69;0.80;-2.00;Positive
138468.00;-0.09;-0.43;0.36;Positive
138518.00;0.21;-0.92;0.06;Positive
138569.00;0.15;0.41;-2.00;Positive
138618.00;0.08;-0.66;0.32;Positive
138669.00;0.62;-0.07;-1.11;Positive
138718.00;-0.25;-0.01;-1.35;Positive
138769.00;-0.33;-1.23;0.53;Positive
138820.00;1.04;0.48;-2.00;Positive
138870.00;0.28;-0.09;-0.46;Positive
138918.00;0.13;-0.42;-1.31;Positive
138968.00;0.10;0.19;-1.42;Positive
139019.00;-0.02;-0.87;-0.61;Positive
139068.00;-0.07;-0.32;-0.47;Positive
139118.00;0.57;-0.09;-0.73;Positive
139185.00;0.00;-0.12;-1.71;Positive
139234.00;0.28;-0.30;-0.91;Positive
139285.00;-0.06;-0.54;-0.12;Positive
139334.00;0.46;0.31;-2.00;Positive
139384.00;0.60;-0.02;-0.51;Positive
139434.00;0.60;0.04;-0.47;Positive
139484.00;0.75;0.16;-0.80;Positive
139533.00;0.48;-0.28;-0.32;Positive
139584.00;0.74;-0.18;-0.32;Positive
139633.00;0.81;-0.01;-0.60;Positive
139684.00;0.80;0.04;-0.81;Positive
139735.00;0.76;0.02;-0.77;Positive
139784.00;0.76;-0.01;-0.80;Positive
139834.00;0.58;-0.13;-0.52;Positive
139884.00;0.67;-0.03;-0.72;Positive
139933.00;0.66;0.01;-0.76;Positive
139984.00;0.60;0.03;-0.73;Positive
140050.00;0.40;-1.15;0.12;Positive
140100.00;0.15;0.72;-1.12;Positive
140151.00;0.85;-0.08;-0.96;Positive
140201.00;-0.01;0.12;-1.27;Positive
140251.00;0.07;-0.69;0.28;Positive
140300.00;0.43;-0.40;-2.00;Positive
140351.00;0.10;0.13;-0.13;Positive
140400.00;0.62;-0.29;-0.89;Positive
140451.00;-0.74;0.06;-1.57;Positive
140501.00;0.25;-0.52;0.86;Positive
140550.00;0.40;0.39;-2.00;Positive
140600.00;-0.15;-0.05;-0.58;Positive
140650.00;0.00;-1.18;-0.10;Positive
140700.00;0.20;0.87;-1.88;Positive
140754.00;0.11;-0.84;0.09;Positive
140817.00;0.18;-0.06;-2.00;Positive
140866.00;-0.18;0.31;-0.55;Positive
140916.00;-0.01;-1.02;-0.16;Positive
140967.00;0.09;0.69;-2.00;Positive
141016.00;0.05;-0.82;-0.01;Positive
141065.00;0.19;0.01;-1.92;Positive
141116.00;0.03;0.15;-0.63;Positive
141166.00;-0.15;-1.47;0.13;Positive
141217.00;0.37;0.94;-2.00;Positive
141266.00;0.14;-1.21;0.23;Positive
141316.00;0.00;0.58;-2.00;Positive
141367.00;0.28;-0.00;-1.51;Positive
141416.00;0.49;-0.70;-0.15;Positive
141466.00;0.41;0.08;-1.30;Positive
141516.00;0.36;-0.11;-0.10;Positive
141567.00;0.42;-0.51;-0.49;Positive
141616.00;0.43;-0.09;-1.13;Positive
141667.00;0.41;-0.23;-0.97;Positive
141732.00;0.43;-0.35;-0.79;Positive
141783.00;0.42;-0.37;-0.76;Positive
141834.00;0.49;-0.12;-1.03;Positive
141884.00;0.54;-0.05;-1.08;Positive
141932.00;0.53;-0.15;-0.51;Positive
141982.00;0.84;0.26;-0.30;Positive
142032.00;0.93;0.50;-0.22;Positive
142082.00;0.79;0.21;-0.33;Positive
142132.00;0.55;0.75;1.02;Positive
142182.00;0.63;0.81;0.77;Positive
142232.00;0.45;0.26;0.54;Positive
142282.00;0.32;-0.58;0.61;Positive
142332.00;0.47;-0.02;0.66;Positive
142382.00;1.06;-0.33;0.54;Positive
142432.00;1.28;0.05;-0.77;Positive
142498.00;0.80;0.30;0.73;Positive
142549.00;1.04;0.38;0.65;Positive
142598.00;0.22;0.28;0.64;Positive
142648.00;0.59;0.07;1.08;Positive
142698.00;0.71;0.34;0.93;Positive
142748.00;0.85;0.24;0.76;Positive
142798.00;0.83;0.18;0.77;Positive
142848.00;-0.13;0.14;0.82;Positive
142898.00;-0.03;0.05;0.71;Positive
142949.00;-0.25;0.13;0.46;Positive
142999.00;-0.06;-0.08;-0.06;Positive
143049.00;2.00;2.00;-2.00;Positive
143098.00;-0.06;-0.15;0.47;Positive
143148.00;0.38;-1.32;-1.22;Positive
143198.00;-0.05;0.08;2.00;Positive
143249.00;0.24;0.11;1.21;Positive
143298.00;0.27;0.05;0.97;Positive
143364.00;0.07;-0.04;0.90;Positive
143419.00;-0.01;0.06;1.13;
143464.00;0.01;-0.00;1.03;
143514.00;0.03;0.02;1.02;
143564.00;0.03;0.01;1.02;
143614.00;0.04;0.02;1.02;
143664.00;0.02;0.02;1.03;
143714.00;0.04;0.02;1.02;
143764.00;0.03;0.01;1.04;
143815.00;0.04;0.01;1.02;
143866.00;0.03;0.01;1.02;
143915.00;0.03;0.03;1.02;
143964.00;0.03;0.01;1.02;
144014.00;0.02;0.02;1.02;
144063.00;0.02;0.01;1.03;
144114.00;0.03;0.01;1.03;
144181.00;0.02;0.02;1.02;
144230.00;0.03;0.03;1.03;
144281.00;0.03;0.02;1.02;
144330.00;0.04;0.02;1.04;
144381.00;0.03;0.02;1.03;
144430.00;0.03;0.03;1.02;
144482.00;0.03;0.01;1.03;
144530.00;0.02;0.01;1.04;
144580.00;0.03;0.02;1.03;
144632.00;0.02;0.01;1.03;
144681.00;0.02;0.01;1.03;
144731.00;0.03;0.02;1.03;
144782.00;0.02;0.02;1.03;
144832.00;0.04;0.03;1.02;
144881.00;0.03;0.01;1.02;
144947.00;0.03;0.01;1.03;
144982.00;0.02;0.00;1.01;
145048.00;0.02;0.02;1.03;
145096.00;0.04;0.01;1.02;
145146.00;0.04;0.01;1.03;
145196.00;0.03;0.01;1.02;
145247.00;0.02;0.02;1.03;
145296.00;0.02;0.02;1.03;
145346.00;0.03;0.01;1.02;
145396.00;0.03;0.01;1.02;
145446.00;0.03;0.02;1.02;
145496.00;0.03;0.01;1.02;
145546.00;0.03;0.01;1.03;
145595.00;0.03;0.01;1.03;
145646.00;0.03;0.03;1.03;
145697.00;0.02;0.01;1.02;
145746.00;0.03;0.03;1.01;
145814.00;0.02;0.01;1.01;
145862.00;0.03;0.03;1.02;
145915.00;0.03;0.01;1.03;
145962.00;0.02;0.01;1.03;
146012.00;0.03;0.01;1.02;
146062.00;0.03;0.02;1.03;
146113.00;0.03;0.02;1.01;
146162.00;0.03;0.02;1.02;
146213.00;0.03;0.01;1.02;
146261.00;0.02;0.00;1.03;
146312.00;0.02;0.01;1.03;
146362.00;0.03;0.02;1.02;
146412.00;0.02;0.01;1.03;
146461.00;0.02;0.01;1.02;
146513.00;0.02;0.01;1.03;
146562.00;0.02;0.02;1.03;
146612.00;0.04;0.01;1.02;
146680.00;0.03;0.01;1.02;
146729.00;0.03;0.02;1.02;
146778.00;0.03;0.00;1.03;
146828.00;0.03;0.01;1.02;
146878.00;0.03;0.02;1.02;
146929.00;0.01;0.02;1.02;
146978.00;0.03;0.01;1.03;
147028.00;0.04;0.01;1.02;
147078.00;0.03;0.00;1.01;
147128.00;0.03;0.02;1.03;
147177.00;0.02;0.01;1.02;
147227.00;0.04;0.01;1.02;
147278.00;0.04;0.02;1.03;
147328.00;0.04;0.02;1.04;
147378.00;0.02;0.02;1.02;
147428.00;0.03;0.02;1.02;
147494.00;0.04;0.00;1.03;
147544.00;0.02;0.01;1.03;
147594.00;0.04;0.02;1.02;
147644.00;0.03;0.02;1.02;
147694.00;0.02;0.01;1.03;
147744.00;0.02;0.02;1.02;
147793.00;0.01;0.02;1.02;
147844.00;0.03;-0.00;1.01;
147894.00;0.02;0.01;1.02;
147944.00;0.02;0.02;1.02;
147993.00;0.04;0.02;1.02;
148044.00;0.02;0.02;1.02;
148093.00;0.03;0.02;1.03;
148144.00;0.02;0.01;1.03;
148193.00;0.02;0.00;1.02;
148259.00;0.03;0.01;1.03;
148310.00;0.03;0.02;1.01;
148360.00;0.04;0.02;1.03;
148410.00;0.02;0.02;1.04;
148460.00;0.01;0.01;1.03;
148510.00;0.03;0.02;1.02;
148560.00;0.03;0.01;1.02;
148610.00;0.03;0.01;1.03;
148660.00;0.02;0.02;1.04;
148710.00;0.03;0.01;1.03;
148759.00;0.02;0.02;1.02;
148810.00;0.03;0.01;1.03;
148859.00;0.03;0.01;1.03;
148910.00;0.03;0.01;1.03;
148959.00;0.03;0.02;1.03;
149010.00;0.03;0.01;1.03;
149077.00;0.03;0.01;1.03;
149126.00;0.03;0.00;1.02;
149176.00;0.02;0.01;1.02;
149226.00;0.02;0.02;1.03;
149277.00;0.02;0.02;1.02;
149326.00;0.02;0.01;1.02;
149377.00;0.02;0.01;1.02;
149426.00;0.02;0.01;1.04;
149476.00;0.02;0.01;1.02;
149526.00;0.04;0.01;1.03;
149576.00;0.02;0.02;1.02;
149625.00;0.03;0.01;1.02;
149677.00;0.03;0.00;1.02;
149725.00;0.03;0.00;1.02;
149776.00;0.02;0.01;1.02;
149825.00;0.03;0.02;1.02;
149875.00;0.03;0.01;1.03;
149942.00;0.03;0.00;1.02;
149991.00;0.03;0.01;1.02;
150042.00;0.03;0.01;1.02;
150092.00;0.02;-0.00;1.02;
150142.00;0.03;0.02;1.02;
150191.00;0.02;0.02;1.03;
150242.00;0.03;0.02;1.03;
150291.00;0.02;0.01;1.01;
150342.00;0.03;0.01;1.01;
150391.00;0.02;0.01;1.04;
150443.00;0.01;0.01;1.03;
150492.00;0.04;0.01;1.03;
150542.00;0.02;0.01;1.03;
150593.00;0.02;0.02;1.03;
150642.00;0.03;0.02;1.03;
150691.00;0.02;0.01;1.02;
150742.00;0.03;0.02;1.03;
150808.00;0.04;-0.00;1.02;
150857.00;0.03;0.02;1.03;
150908.00;0.02;0.02;1.03;
150958.00;0.03;0.00;1.03;
151008.00;0.02;0.02;1.02;
151057.00;0.02;0.00;1.03;
151108.00;0.03;0.00;1.02;
151157.00;0.03;0.01;1.03;
151208.00;0.02;0.02;1.02;
151257.00;0.03;0.01;1.02;
151308.00;0.03;0.02;1.02;
151357.00;0.03;0.02;1.01;
151408.00;0.02;0.01;1.02;
151457.00;0.02;0.01;1.02;
151508.00;0.01;0.01;1.02;
151558.00;0.03;-0.00;1.02;
151624.00;0.02;0.02;1.02;
151674.00;0.03;0.02;1.03;
151724.00;0.02;0.01;1.03;
151774.00;0.03;0.01;1.03;
151824.00;0.03;0.02;1.03;
151875.00;0.03;0.00;1.02;
151924.00;0.02;0.02;1.03;
151974.00;0.03;0.01;1.02;
152023.00;0.03;0.02;1.02;
152074.00;0.03;0.00;1.02;
152123.00;0.02;0.02;1.03;
152174.00;0.03;0.02;1.02;
152224.00;0.03;0.02;1.02;
152274.00;0.02;0.00;1.02;
152323.00;0.03;0.02;1.02;
152374.00;0.03;0.02;1.02;
152440.00;0.03;0.01;1.03;
152490.00;0.04;0.02;1.03;
152540.00;0.02;0.02;1.02;
152590.00;0.03;-0.01;1.03;
152640.00;0.03;0.02;1.03;
152690.00;0.02;0.02;1.01;
152740.00;0.03;0.01;1.03;
152790.00;0.02;0.02;1.03;
152840.00;0.03;-0.00;1.02;
152890.00;0.02;0.01;1.03;
152940.00;0.03;0.01;1.01;
152989.00;0.03;0.01;1.03;
153040.00;0.02;0.01;1.03;
153089.00;0.03;0.01;1.03;
153139.00;0.02;0.02;1.04;
153189.00;0.04;0.02;1.02;
153255.00;0.02;0.01;1.02;
153307.00;0.02;0.02;1.02;
153356.00;0.03;0.01;1.02;
153406.00;0.02;0.02;1.03;
153455.00;0.03;0.01;1.03;
153506.00;0.03;0.01;1.02;
153556.00;0.02;0.01;1.02;
153606.00;0.02;0.03;1.02;
153655.00;0.03;0.02;1.02;
153706.00;0.02;0.01;1.03;
153755.00;0.03;0.01;1.03;
153805.00;0.03;0.03;1.03;
153856.00;0.02;0.01;1.02;
153905.00;0.02;0.01;1.03;
153955.00;0.03;0.02;1.02;
154005.00;0.03;0.02;1.01;
154072.00;0.02;0.02;1.02;
154122.00;0.03;0.02;1.03;
154172.00;0.02;0.01;1.02;
154222.00;0.02;0.02;1.02;
154272.00;0.02;0.02;1.02;
154322.00;0.03;0.01;1.02;
154373.00;0.03;0.02;1.03;
154422.00;0.03;0.01;1.03;
154472.00;0.03;0.01;1.01;
154522.00;0.03;0.01;1.02;
154572.00;0.02;0.02;1.03;
154621.00;0.03;0.01;1.02;
154672.00;0.03;0.01;1.03;
154721.00;0.02;0.02;1.03;
154772.00;0.04;0.01;1.03;
154821.00;0.03;0.01;1.03;
154872.00;0.04;0.01;1.01;
154938.00;0.02;0.02;1.02;
154988.00;0.02;0.01;1.02;
155039.00;0.03;0.01;1.01;
155087.00;0.03;0.02;1.03;
155138.00;0.04;0.01;1.02;
155187.00;0.03;0.02;1.03;
155238.00;0.02;0.02;1.02;
155287.00;0.03;0.02;1.02;
155338.00;0.02;0.02;1.03;
155387.00;0.03;0.03;1.01;
155438.00;0.03;0.01;1.01;
155487.00;0.03;0.01;1.02;
155537.00;0.03;0.01;1.03;
155587.00;0.04;0.01;1.02;
155637.00;0.04;0.02;1.03;
155687.00;0.03;0.03;1.03;
155738.00;0.03;0.03;1.03;
155804.00;0.02;0.03;1.03;
155854.00;0.02;-0.00;1.01;
155904.00;0.03;0.02;1.01;
155953.00;0.03;0.01;1.03;
156004.00;0.03;0.01;1.02;
156054.00;0.02;0.01;1.02;
156104.00;0.04;0.01;1.02;
156153.00;0.04;0.03;1.03;
156203.00;0.03;0.01;1.03;
156253.00;0.03;0.01;1.02;
156303.00;0.03;0.01;1.03;
156354.00;0.02;0.02;1.02;
156403.00;0.03;0.02;1.02;
156453.00;0.04;0.01;1.02;
156504.00;0.02;0.01;1.02;
156570.00;0.03;0.02;1.03;
156620.00;0.03;0.03;1.02;
156670.00;0.03;0.02;1.02;
156719.00;0.02;0.01;1.02;
156770.00;0.03;0.01;1.03;
156819.00;0.01;0.02;1.03;
156870.00;0.04;0.01;1.02;
156919.00;0.03;0.01;1.03;
156969.00;0.03;0.02;1.03;
157019.00;0.02;0.01;1.03;
157069.00;0.03;0.01;1.02;
157119.00;0.04;0.01;1.02;
157169.00;0.03;0.01;1.03;
157219.00;0.04;0.01;1.03;
157269.00;0.04;0.02;1.03;
157319.00;0.03;0.02;1.03;
157385.00;0.05;0.02;1.02;
157436.00;0.02;0.01;1.03;
157486.00;0.02;0.01;1.02;
157536.00;0.02;-0.00;1.03;
157585.00;0.03;0.01;1.04;
157636.00;0.02;0.01;1.02;
157686.00;0.01;0.01;1.02;
157737.00;0.02;0.01;1.02;
157785.00;0.03;0.01;1.02;
157836.00;0.02;0.02;1.03;
157885.00;0.01;0.03;1.02;
157936.00;0.03;0.01;1.03;
157985.00;0.02;0.02;1.03;
158036.00;0.02;0.01;1.03;
158085.00;0.01;0.01;1.03;
158136.00;0.03;0.01;1.02;
158202.00;0.02;0.01;1.03;
158251.00;0.01;0.01;1.03;
158302.00;0.03;0.02;1.03;
158352.00;0.02;0.02;1.01;
158402.00;0.04;0.02;1.02;
158451.00;0.03;0.02;1.02;
158502.00;0.02;0.01;1.02;
158551.00;0.03;0.01;1.01;
158602.00;0.03;0.02;1.03;
158651.00;0.04;0.02;1.03;
158702.00;0.02;0.01;1.02;
158751.00;0.03;0.01;1.04;
158802.00;0.03;0.01;1.02;
158851.00;0.02;0.01;1.03;
158903.00;0.03;0.01;1.01;
158951.00;0.01;0.00;1.03;
159002.00;-0.11;0.09;1.30;
159068.00;0.02;0.00;1.00;
159117.00;0.04;0.03;1.00;
159168.00;0.01;-0.01;1.04;
159218.00;0.02;0.02;1.03;
159268.00;0.02;0.01;1.03;
159317.00;0.03;0.01;1.03;
159367.00;-0.00;0.05;1.01;
159417.00;-0.02;-0.05;1.01;
159468.00;0.02;-0.03;1.06;
159517.00;0.14;-0.09;0.97;
159568.00;0.16;-0.18;1.06;
159617.00;0.08;-0.14;1.00;
159668.00;0.06;-0.13;1.03;
159717.00;0.02;-0.02;0.94;
159767.00;-0.10;0.19;1.03;
159818.00;0.00;0.16;0.91;
159883.00;0.07;0.19;0.84;
159934.00;-0.04;0.17;0.97;
159983.00;-0.10;0.29;1.04;Positive
160034.00;-0.07;0.21;1.09;Positive
160083.00;0.07;0.12;1.05;Positive
160134.00;-2.00;1.30;-2.00;Positive
160183.00;0.84;0.15;1.88;Positive
160234.00;0.11;-0.09;0.73;Positive
160283.00;1.10;0.27;1.73;Positive
160334.00;-0.00;0.01;1.03;Positive
160383.00;0.01;0.01;1.03;
160433.00;0.00;0.01;1.02;
160483.00;0.02;0.02;1.03;
160534.00;0.01;0.01;1.03;
160583.00;0.01;0.01;1.02;
160633.00;0.01;0.02;1.03;
160700.00;0.00;0.01;1.01;
160750.00;-0.00;0.02;1.03;
160800.00;0.00;0.02;1.03;
160850.00;0.00;0.02;1.04;
160900.00;0.01;0.01;1.02;
160949.00;0.01;0.04;1.00;
161000.00;0.01;0.01;1.02;
161049.00;-0.01;-0.07;0.96;
161100.00;0.03;0.06;1.03;
161149.00;-0.01;0.01;1.03;
161199.00;0.02;0.02;1.02;
161249.00;0.02;-0.03;1.01;Positive
161300.00;-0.04;-0.85;1.33;Positive
161349.00;0.28;-1.07;1.63;Positive
161400.00;1.86;2.00;-1.53;Positive
161449.00;0.00;0.66;0.65;Positive
161500.00;0.00;0.50;1.15;Positive
